"","nct_id","...1","nlm_download_date_description","study_first_submitted_date","results_first_submitted_date","disposition_first_submitted_date","last_update_submitted_date","study_first_submitted_qc_date","study_first_posted_date","study_first_posted_date_type","results_first_submitted_qc_date","results_first_posted_date","results_first_posted_date_type","disposition_first_submitted_qc_date","disposition_first_posted_date","disposition_first_posted_date_type","last_update_submitted_qc_date","last_update_posted_date","last_update_posted_date_type","start_month_year","start_date_type","start_date","verification_month_year","verification_date","completion_month_year","completion_date_type","completion_date","primary_completion_month_year","primary_completion_date_type","primary_completion_date","target_duration","study_type","acronym","baseline_population","brief_title","official_title","overall_status","last_known_status","phase","enrollment","enrollment_type","source","limitations_and_caveats","number_of_arms","number_of_groups","why_stopped","has_expanded_access","expanded_access_type_individual","expanded_access_type_intermediate","expanded_access_type_treatment","has_dmc","is_fda_regulated_drug","is_fda_regulated_device","is_unapproved_device","is_ppsd","is_us_export","biospec_retention","biospec_description","ipd_time_frame","ipd_access_criteria","ipd_url","plan_to_share_ipd","plan_to_share_ipd_description","created_at","updated_at","Countries_name","reported_race","start_year","countries","id","description","agency_class","funding","phase_2","phase_binary","reported_race_2","reported_race_3","multiple_locations","bi_year","N_total","N_binary","Location_Black_Percent","Nature","Nature_2","Mean_Trips","Mean_Vehicles","Mean_Cost","Mean_Black_highschool","Mean_Black_bachelor","Mean_Computer","Mean_Internet","Mean_insurance","Mean_uninsured","Median_Black_Income","state","body_count","Mean_body_count","Mean_hours_work_Black","Mean_weeks_unemployed_black_2","Median_weeks_unemployed_black_2","Mean_housing_units","Mean_homeowner_rates","Mean_poverty_rates","diverse_index","Mean_Religious","State_politics","N_total_quartile","start_year_quartile","Location_Black_Percent_quartile","Mean_Trips_quartile","Mean_Vehicles_quartile","Mean_Cost_quartile","Mean_Black_highschool_quartile","Mean_Black_bachelor_quartile","Mean_Computer_quartile","Mean_Internet_quartile","Mean_insurance_quartile","Median_Black_Income_quartile","Mean_body_count_quartile","Mean_weeks_unemployed_black_2_quartile","Mean_housing_units_quartile","Mean_homeowner_rates_quartile","Mean_poverty_rates_quartile","Mean_Religious_quartile","Mean_Computer_Overtime","Mean_Internet_Overtime","Mean_Highschool_Overtime","Mean_Bachelor_Overtime","Mean_Employment_Overtime","Mean_Homeownership_Overtime","Mean_Housing_Overtime","Mean_Insurance_Overtime","Mean_MedianIncome_Overtime","Mean_body_Overtime","Mean_Population_Overtime","Mean_Poverty_Overtime","Mean_Transport_Overtime","Mean_Computer_Overtime_quartile","Mean_Internet_Overtime_quartile","Mean_Highschool_Overtime_quartile","Mean_Bachelor_Overtime_quartile","Mean_Employment_Overtime_quartile","Mean_Homeownership_Overtime_quartile","Mean_Housing_Overtime_quartile","Mean_Insurance_Overtime_quartile","Mean_MedianIncome_Overtime_quartile","Mean_body_Overtime_quartile","Mean_Population_Overtime_quartile","Mean_Poverty_Overtime_quartile","Mean_Transport_Overtime_quartile"
"394","NCT01122836",828,"ClinicalTrials.gov processed this data on June 30, 2020",2010-05-11,NA,NA,2017-10-11,2010-05-11,2010-05-13,"Estimate",NA,NA,NA,NA,NA,NA,2017-10-11,2017-10-13,"Actual",2010-07-01,NA,2010-07-31,2017-10-01,2017-10-31,2014-03-01,"Actual",2014-03-31,2011-11-01,"Actual",2011-11-30,NA,"Interventional",NA,NA,"Dosing Study of Massage for Neck Pain","Dosing Study of Massage for Neck Pain","Completed",NA,"N/A",228,"Anticipated","Kaiser Permanente",NA,6,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 15:02:09,2020-07-01 15:02:09,"United States",1,2010,"North America",4974957,"
      This study is designed to determine the most effective dose of massage for persons with
      chronic neck pain. This information is necessary before more definitive studies can be
      conducted.
","Other","Non-Industry",NA,NA,"1","1","no","Before",358,"large",0.038,"NON-PROFIT","Non-Government",36.3274444869134,9176,31.6889445945946,89.9549312007655,27.2652644054344,94.6878709316023,90.128095190568,93.4,6.6,52742,"Washington","79",79,40.1,19.5,7.1,3195004,63.75,10.3,"0",0.45,"D","3","2","0","3","2","3","3","3","3","3","2","3","0","0","1","1","0","0",89.6,73.8,90.0053,20.0857,50.3,64.45,2889609,86.102778601,56163,4,229359,11.6,13.486176059384,"3","1","3","2","0","1","1","1","2","0","0","0","3"
"395","NCT01123382",829,"ClinicalTrials.gov processed this data on June 30, 2020",2010-05-12,2017-09-15,NA,2017-12-26,2010-05-12,2010-05-14,"Estimate",2017-11-11,2017-12-12,"Actual",NA,NA,NA,2017-12-26,2018-01-23,"Actual",2010-01-01,NA,2010-01-31,2017-12-01,2017-12-31,2013-02-01,"Actual",2013-02-28,2013-02-01,"Actual",2013-02-28,NA,"Interventional",NA,NA,"Electrical Stimulation for Hemiplegic Shoulder Pain","Electrical Stimulation for Hemiplegic Shoulder Pain","Completed",NA,"N/A",25,"Actual","MetroHealth Medical Center",NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,2020-07-01 15:02:01,2020-07-01 15:02:01,"United States",1,2010,"North America",4974915,"
      Post-stroke shoulder pain is a major rehabilitation problem affecting moderate to severely
      impaired stroke survivors. Surface electrical stimulation (ES) of muscles surrounding the
      hemiparetic shoulder has been demonstrated to be beneficial, but despite the evidence for
      therapeutic benefit, the clinical implementation of surface ES for poststroke shoulder pain
      has been difficult. In order to address the limitations of surface ES, the investigative team
      pioneered the development of percutaneous intramuscular (IM) ES for the treatment of
      post-stroke shoulder pain. However, prior to acceptance by the clinical community, additional
      gaps in the scientific and clinical knowledge need to be addressed. This study begins to do
      so. The primary objective is to estimate the relative pain reduction associated with IM ES
      vs. ""usual care."" We hypothesize that the IM ES group will exhibit a larger effect size with
      respect to pain reduction compared to ""usual care"". A secondary objective is to estimate the
      effect on health related QOL of IM ES vs. ""usual care."" Demonstration of improvement in QOL
      will validate the clinical relevance of the intervention. We hypothesize that the IM ES group
      will exhibit greater improvement in health related QOL compared to ""usual care"".
","Other","Non-Industry",NA,NA,"1","1","no","Before",25,"small",0.1241,"NON-PROFIT","Non-Government",7.98407802392024,4507,25.7839386792453,85.3764780439716,17.5875722433769,90.5656773262732,84.8145907165702,93.4,6.6,33158,"Ohio","368",368,38.6,19.3,7.3,5232869,68.175,12.8,"1",0.58,"R","0","2","2","0","1","3","0","0","0","1","2","0","2","0","1","2","2","2",78.6,63.5,88.3686,15.5867,50.4,69.75,5128641,86.377182247,45886,12,1394897,15.4,7.8918800096186,"0","0","2","0","0","3","2","1","0","1","1","3","1"
"396","NCT01124188",830,"ClinicalTrials.gov processed this data on June 30, 2020",2010-05-13,2016-12-15,NA,2017-04-04,2010-05-13,2010-05-14,"Estimate",2017-04-04,2017-05-12,"Actual",NA,NA,NA,2017-04-04,2017-05-12,"Actual",2010-05-01,NA,2010-05-31,2017-04-01,2017-04-30,2016-02-01,"Actual",2016-02-29,2016-02-01,"Actual",2016-02-29,NA,"Interventional","ADAPT",NA,"ADAPT: Addressing Depression and Pain Together","Optimizing Care for Older Adults With Back Pain and Depression","Completed",NA,"Phase 4",263,"Actual","University of Pittsburgh",NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,2020-07-01 15:01:51,2020-07-01 15:01:51,"United States",1,2010,"North America",4974854,"
      The primary question addressed by this study is: Using a stepped care approach in primary
      care, what is the value of the combination of an antidepressant medication (Venlafaxine) and
      psychotherapy for seniors living with depression and chronic lower back pain when treatment
      with a low-dose of venlafaxine and supportive management (SM) has led to only a partial or
      non-response?
","Other","Non-Industry","Phase 4","Late Phase","1","1","no","Before",140,"small",0.1118,"GOVERNMENT","Government",32.0949840909979,7528,19.0143552083333,87.6412767997808,19.7744137726328,89.5830868305181,84.6781146518118,94.2,5.8,38560,"Pennsylvania","308",308,38.3,17.7,8.8,5732628,69.225,11.5,"0",0.53,"R","2","2","1","2","2","0","2","0","0","0","2","0","2","0","2","3","1","1",82.2,67.1,88.7087,16.44,47.9,72.15,5571046,89.065598874,48314,17,1323261,12.2,12.1914636349471,"1","0","3","0","0","3","2","2","0","2","1","1","3"
"397","NCT01125917",835,"ClinicalTrials.gov processed this data on June 30, 2020",2010-05-17,2010-07-28,NA,2012-08-27,2010-05-18,2010-05-19,"Estimate",2010-08-25,2010-09-21,"Estimate",NA,NA,NA,2012-08-27,2012-09-03,"Estimate",2004-06-01,NA,2004-06-30,2012-08-01,2012-08-31,2008-01-01,"Actual",2008-01-31,2005-09-01,"Actual",2005-09-30,NA,"Interventional",NA,NA,"Safety of BTDS in Subjects With Low Back Pain: A 52-Week Extension Phase of BUP3015","A Multicenter, Randomized, Double-blind, Active Comparator Study to Determine the Efficacy and Safety of BTDS 20 or Oxycodone Immediate-Release Vs Buprenorphine Transdermal System (BTDS) 5 in Subjects With Moderate to Severe Low Back Pain: A 52-Week Open-label Extension Phase of BUP3015","Terminated",NA,"Phase 3",354,"Actual","Purdue Pharma LP","BUP3015S was terminated early due to administrative reasons unrelated to efficacy or safety. There was full evaluation of safety but no evaluation of efficacy.",1,NA,"Terminated early due to administrative reasons.",FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 15:01:27,2020-07-01 15:01:27,"United States",0,2004,"North America",4974721,"
      The purpose of the extension phase is to evaluate the long-term safety and tolerability of
      buprenorphine transdermal system (BTDS). Subjects begin the extension phase on BTDS 5 mcg/h
      and may up- or down-titrate the dose [up to BTDS 20 micrograms (mcg) / hour (h)] depending on
      adequate pain relief and tolerability.
","Industry","Industry","Phase 3","Late Phase","0","0","yes","Before",354,"large",0.120465625,"Mixed","Non-Government",15.7534663566334,6205.21428571429,22.6514849886427,86.9120688136234,21.3783970665349,91.5273000006846,84.548128128917,89.6261904761905,10.3738095238095,41389.3333333333,"Alabama,Alabama,Alabama,Arizona,Arizona,Arizona,Arkansas,California,California,California,California,California,California,California,Colorado,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Georgia,Georgia,Idaho,Idaho,Illinois,Indiana,Indiana,Iowa,Kansas,Kansas,Kentucky,Louisiana,Louisiana,Louisiana,Louisiana,Maryland,Massachusetts,Michigan,Michigan,Missouri,Missouri,Nebraska,Nevada,Nevada,New York,North Carolina,North Carolina,North Carolina,North Carolina,North Carolina,North Carolina,North Carolina,North Dakota,Oklahoma,Oklahoma,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,Rhode Island,Rhode Island,South Carolina,South Dakota,Tennessee,Tennessee,Tennessee,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Utah,Wisconsin","278,278,278,60,60,60,106,808,808,808,808,808,808,808,52,620,620,620,620,620,620,620,620,620,620,542,542,1,1,532,144,144,34,60,60,76,341,341,341,341,269,45,277,277,318,318,33,80,80,292,264,264,264,264,264,264,264,1,140,140,308,308,308,308,308,308,7,7,229,1,201,201,201,624,624,624,624,624,624,624,624,624,14,96",346.035714285714,39.0404761904762,21.8792207792208,10.6532467532468,5704698.04819277,65.4056547619048,12.997619047619,"0",0.582738095238095,"Mixed","3","0","1","1","1","2","2","1","1","0","0","1","2","1","2","2","3","2",80.5690476190476,65.1571428571429,83.9988095238095,25.9154761904762,57.877380952381,69.8095238095238,6892991.0952381,84.7671459812113,42500.3333333333,12.1184210526316,1520340.47619048,13.2845238095238,9.15962547744389,"0","0","0","3","2","3","2","1","0","1","1","1","1"
"398","NCT01126359",836,"ClinicalTrials.gov processed this data on June 30, 2020",2010-05-17,2013-01-22,NA,2014-05-21,2010-05-18,2010-05-19,"Estimate",2014-05-21,2014-05-29,"Estimate",NA,NA,NA,2014-05-21,2014-05-29,"Estimate",2008-08-01,NA,2008-08-31,2014-05-01,2014-05-31,2010-03-01,"Actual",2010-03-31,2010-03-01,"Actual",2010-03-31,NA,"Interventional",NA,NA,"Lidocaine Analgesia For Removal Of Wound Vac Dressings","Lidocaine Analgesia For Removal Of Wound Vacuum Assisted Closure Dressings: A Randomized Double Blinded Controlled Trial","Completed",NA,"N/A",11,"Actual","University of Utah","Overall subjectivity of pain and dosing of narcotic medications, all male cohort, timing of wound VAC changes, did not define the ideal lidocaine dosing for VAC changes or dosing method.",2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 15:01:22,2020-07-01 15:01:22,"United States",0,2008,"North America",4974687,"
      The purpose of this prospective study is to compare pain levels and pain medication dose
      requirements in patients with topical negative pressure (TNP) dressings removed in a standard
      manner (i.v. or p.o. pain meds) compared to dressings removed with lidocaine analgesia, via
      injection retrograde up the suction tube into the foam prior to removal. Our null hypothesis
      is that there will be no difference in overall pain scores or medication requirements when
      patients receive a saline, control injection and pain medications, compared to when their
      dressings are changed with a lidocaine injection into the sponge, with pain medications. Our
      objective is to disprove this null hypothesis with statistical significance.
","Other","Non-Industry",NA,NA,"0","0","no","Before",11,"small",0.0119,"GOVERNMENT","Government",15.8792544036682,1574,23.1071315789474,88.5118676712174,22.4551067807172,96.2726626555477,90.2608895874421,90.3,9.7,41752,"Utah","14",14,39.6,NA,NA,1133521,71.825,7.9,"0",0.64,"R","0","1","0","1","0","2","2","1","3","3","1","1","0",NA,"0","3","0","3",89.9,83.1,90.7353,20.0934,68.6,76.25,9764620,88.0233894658853,62537,1,26709,7.6,12.3491515311256,"3","3","3","2","3","3","3","2","3","0","0","0","3"
"399","NCT01142349",845,"ClinicalTrials.gov processed this data on June 30, 2020",2010-05-26,NA,NA,2013-12-17,2010-06-10,2010-06-11,"Estimate",NA,NA,NA,NA,NA,NA,2013-12-17,2013-12-19,"Estimate",2009-01-01,NA,2009-01-31,2013-12-01,2013-12-31,2013-08-01,"Actual",2013-08-31,2013-08-01,"Actual",2013-08-31,NA,"Interventional","Lifestyles",NA,"Cognitive Behavioral Therapy for Arthritis Pain and Insomnia in Older Adults","Cognitive Behavioral Therapy for Arthritis Pain and Insomnia in Older Adults","Completed",NA,"N/A",367,"Actual","University of Washington",NA,3,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 14:57:38,2020-07-01 14:57:38,"United States",1,2009,"North America",4973474,"
      This study compares the efficacy of three group interventions for people with co-morbid
      osteoarthritis (OA) and insomnia to help them manage their OA symptoms. The investigators
      hypothesize that a combination cognitive-behavioral treatment will produce significantly
      greater initial and long-term improvements in OA symptoms than will the other two treatments.
","Other","Non-Industry",NA,NA,"1","1","yes","Before",367,"large",0.038,"Mixed","Non-Government",36.3274444869134,9176,31.6889445945946,89.9549312007655,27.2652644054344,94.6878709316023,90.128095190568,93.4,6.6,52742,"Washington,Washington","79,79",79,40.1,19.5,7.1,3195004,63.75,10.3,"0",0.45,"D","3","1","0","3","2","3","3","3","3","3","2","3","0","0","1","1","0","0",89.6,81.7,90.0053,20.0857,61.7,65.5,3351308,87.3714463340031,60392,1,229359,11.7,13.486176059384,"3","3","3","2","3","1","1","1","3","0","0","1","3"
"400","NCT01143636",847,"ClinicalTrials.gov processed this data on June 30, 2020",2010-04-20,2014-08-04,NA,2020-04-22,2010-06-11,2010-06-14,"Estimate",2017-03-14,2017-03-15,"Actual",NA,NA,NA,2020-04-22,2020-04-24,"Actual",2010-04-01,NA,2010-04-30,2020-04-01,2020-04-30,2013-05-01,"Actual",2013-05-31,2012-12-01,"Actual",2012-12-31,NA,"Interventional",NA,NA,"Transcranial Direct Stimulation in Chronic Pelvic Pain","Investigation and Treatment of Central Nervous System Dysfunction in Chronic Pelvic Pain.","Completed",NA,"Phase 2",35,"Actual","Spaulding Rehabilitation Hospital",NA,4,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 14:57:22,2020-07-01 14:57:22,"United States",0,2010,"North America",4973377,"
      The purpose of this study is to determine whether transcranial direct current stimulation
      (tDCS) is effective in reducing pain in subjects with chronic pelvic pain. Our hypothesis is
      that tDCS will decrease pain significantly when compared to sham stimulation.
","Other","Non-Industry","Phase 2","Early Phase","0","0","no","Before",26,"small",0.0763,"NON-PROFIT","Non-Government",58.5333760063061,4954,20.3650436363636,86.6488909743447,30.2046212572762,92.5748748513401,88.2491152808066,97,3,51842,"Massachusetts","45",45,39.3,23.6,13.5,2928732,61.325,9.8,"0",0.33,"D","0","2","1","3","1","0","1","3","2","3","3","3","0","1","0","0","0","0",85.8,73.6,89.054,22.2431,58.7,65.375,2809885,94.462785155,60934,2,410795,10.9,9.2587366295912,"1","1","3","2","2","1","1","3","3","0","0","0","2"
"401","NCT01146457",850,"ClinicalTrials.gov processed this data on June 30, 2020",2010-06-14,2016-08-05,NA,2017-03-14,2010-06-16,2010-06-17,"Estimate",2017-03-14,2017-04-25,"Actual",NA,NA,NA,2017-03-14,2017-04-25,"Actual",2010-07-01,NA,2010-07-31,2017-03-01,2017-03-31,2015-01-01,"Actual",2015-01-31,2015-01-01,"Actual",2015-01-31,NA,"Interventional",NA,NA,"The Optimal Dosage of Intrathecal Morphine for Peripartum Analgesia","The Optimal Dosage of Intrathecal Morphine for Peripartum Analgesia","Terminated",NA,"N/A",83,"Actual","Beth Israel Deaconess Medical Center",NA,5,NA,"Principal Investigator",FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,2020-07-01 14:56:39,2020-07-01 14:56:39,"United States",0,2010,"North America",4973164,"
      The purpose of this study is to determine the ideal dosage of intrathecal morphine for intra
      and post partum analgesia, while minimizing the side effect profile.
","Other","Non-Industry",NA,NA,"0","0","no","Before",83,"small",0.0763,"NON-PROFIT","Non-Government",58.5333760063061,4954,20.3650436363636,86.6488909743447,30.2046212572762,92.5748748513401,88.2491152808066,97,3,51842,"Massachusetts","45",45,39.3,23.6,13.5,2928732,61.325,9.8,"0",0.33,"D","2","2","1","3","1","0","1","3","2","3","3","3","0","1","0","0","0","0",85.8,73.6,89.054,22.2431,58.7,65.375,2809885,94.462785155,60934,2,410795,10.9,9.2587366295912,"1","1","3","2","2","1","1","3","3","0","0","0","2"
"402","NCT01149616",851,"ClinicalTrials.gov processed this data on June 30, 2020",2010-06-22,2017-03-01,NA,2017-06-29,2010-06-22,2010-06-23,"Estimate",2017-06-29,2017-07-07,"Actual",NA,NA,NA,2017-06-29,2017-07-07,"Actual",2009-12-01,NA,2009-12-31,2017-06-01,2017-06-30,2012-12-01,"Actual",2012-12-31,2012-12-01,"Actual",2012-12-31,NA,"Interventional",NA,NA,"Effects of Perioperative Intravenous Dexamethasone on Pain in Out Patient Knee Surgery","Effects of Perioperative Intravenous Dexamethasone on Pain in Out Patient Knee Surgery","Terminated",NA,"Phase 4",82,"Actual","Beth Israel Deaconess Medical Center",NA,2,NA,"investigators changed jobs, no longer affiliated with institution",FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,2020-07-01 14:55:42,2020-07-01 14:55:42,"United States",0,2009,"North America",4972926,"
      The purpose of the study is to determine the opiate sparing effects of intravenously
      administered dexamethasone in outpatient knee surgery. Dexamethasone is a glucocorticoid with
      well known antiemetic effects. However, the analgesic effects of dexamethasone have not been
      adequately researched. Following surgery, patients are typically discharged home with PO
      opiates to manage post-operative pain. The investigators believe that by using VAS (Visual
      Analog Scale) for Pain the investigators can show that a single dose of dexamethasone can
      reduce pain scales and opiate consumption post-operatively, on Post Operative Day (POD 1)
      when compared to placebo.
","Other","Non-Industry","Phase 4","Late Phase","0","0","no","Before",82,"small",0.0763,"NON-PROFIT","Non-Government",58.5333760063061,4954,20.3650436363636,86.6488909743447,30.2046212572762,92.5748748513401,88.2491152808066,97,3,51842,"Massachusetts","45",45,39.3,23.6,13.5,2928732,61.325,9.8,NA,0.33,"D","2","1","1","3","1","0","1","3","2","3","3","3","0","1","0","0","0","0",85.8,81.7,89.054,22.2431,51.5,65.125,2371293,95.6973429902215,59373,3,410795,10.8,9.2587366295912,"1","3","3","2","0","1","1","3","3","0","0","0","2"
"403","NCT01151098",852,"ClinicalTrials.gov processed this data on June 30, 2020",2010-06-24,2010-07-29,NA,2012-09-05,2010-06-24,2010-06-25,"Estimate",2010-08-30,2010-09-23,"Estimate",NA,NA,NA,2012-09-05,2012-09-10,"Estimate",2001-04-01,NA,2001-04-30,2012-09-01,2012-09-30,2002-02-01,"Actual",2002-02-28,2002-02-01,"Actual",2002-02-28,NA,"Interventional",NA,NA,"Safety of Buprenorphine Transdermal Systems in Subjects With Chronic Nonmalignant Pain - a 28-week Extension Study","An Open-Label, Multi-Center, Titration Study to Establish the Long-term Safety and Tolerability of Buprenorphine Transdermal Delivery System (BTDS) 5 mg, 10 mg, and 20 mg in Patients With Chronic Non-Malignant Pain Syndromes Responsive to Opioid Combination Therapy - a 28-Week Extension Study.","Completed",NA,"Phase 3",189,"Actual","Purdue Pharma LP",NA,1,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 14:55:22,2020-07-01 14:55:22,"United States",0,2001,"North America",4972819,"
      The objective of this study was to evaluate the long-term safety and tolerability of 7-day
      BTDS in a 28-week open-label extension phase in subjects with chronic nonmalignant pain
      syndromes whose pain had been previously controlled by oral opioid combination therapy.
","Industry","Industry","Phase 3","Late Phase","0","0","yes","Before",189,"small",0.109527272727273,"Mixed","Non-Government",9.19062342622138,4769.8947368421,20.9356266175475,86.0305366829337,20.4070474866266,91.9941466246363,84.8877850869135,89.2736842105263,10.7263157894737,40206.5263157895,"Arizona,Connecticut,Florida,Florida,Florida,Florida,Florida,Florida,Indiana,Indiana,Kentucky,Michigan,North Carolina,North Carolina,North Carolina,Tennessee,Texas,Utah,Wisconsin","60,41,620,620,620,620,620,620,144,144,76,277,264,264,264,201,624,14,96",325.736842105263,39.0947368421053,21.4555555555556,11.9722222222222,5659753.15789474,66.9539473684211,12.7263157894737,NA,0.571052631578947,"Mixed","3","0","1","0","1","1","1","0","2","1","0","1","2","1","2","2","2","2",55,49.5894736842105,83.3421052631579,24.1105263157895,62.2157894736842,72.1039473684211,2776066.89473684,86.2802823029578,40138.7368421053,6.1875,1637102.68421053,11.6842105263158,8.96354035361046,"0","0","0","3","3","3","1","1","0","0","1","1","1"
