"","nct_id","...1","study_type","phase","start_date","completion_date","official_title","enrollment","agency_class","classification","White_percent","Black_percent","POC_percent","Black_POC_percent","female_percent","total_sex","start_year","end_year","years_passed","countries","vi","Countries_name","funding","start_year_binary","id","name","drugs","opioids","N_total","White_N","Black_N","POC_N","Black_POC_N","phase_binary","pain_type","special_population","Black_percent_2","multiple_locations","Location_Black_Percent","Location_Black_N","Nature","kids_2","Nature_2","female_2","veterans_2","Mean_Trips","Mean_Vehicles","Mean_Cost","Mean_Black_highschool","Mean_Black_bachelor","Mean_Computer","Mean_Internet","Mean_insurance","Mean_uninsured","Black_diff","Median_Black_Income","state","body_count","Mean_body_count","Mean_hours_work_Black","Mean_weeks_unemployed_black_2","Median_weeks_unemployed_black_2","Mean_housing_units","Mean_homeowner_rates","Mean_poverty_rates","bi_year","diverse_index","Mean_Religious","State_politics","N_binary","Mean_total_bachelor","acute_2","chronic_2","cancer_2","N_total_quartile","start_year_quartile","Location_Black_Percent_quartile","Mean_Trips_quartile","Mean_Vehicles_quartile","Mean_Cost_quartile","Mean_Black_highschool_quartile","Mean_Black_bachelor_quartile","Mean_Computer_quartile","Mean_Internet_quartile","Mean_insurance_quartile","Median_Black_Income_quartile","Mean_body_count_quartile","Mean_weeks_unemployed_black_2_quartile","Mean_housing_units_quartile","Mean_homeowner_rates_quartile","Mean_poverty_rates_quartile","Mean_Religious_quartile","Mean_Computer_Overtime","Mean_Internet_Overtime","Mean_Highschool_Overtime","Mean_Bachelor_Overtime","Mean_Employment_Overtime","Mean_Homeownership_Overtime","Mean_Housing_Overtime","Mean_Insurance_Overtime","Mean_MedianIncome_Overtime","Mean_body_Overtime","Mean_Population_Overtime","Mean_Poverty_Overtime","Mean_Transport_Overtime","Mean_Computer_Overtime_quartile","Mean_Internet_Overtime_quartile","Mean_Highschool_Overtime_quartile","Mean_Bachelor_Overtime_quartile","Mean_Employment_Overtime_quartile","Mean_Homeownership_Overtime_quartile","Mean_Housing_Overtime_quartile","Mean_Insurance_Overtime_quartile","Mean_MedianIncome_Overtime_quartile","Mean_body_Overtime_quartile","Mean_Population_Overtime_quartile","Mean_Poverty_Overtime_quartile","Mean_Transport_Overtime_quartile","elderly_2","Mean_Total_Population_Overtime","special_population_2"
"105","NCT01210352",NA,"Interventional","Phase 3",2010-12-13,2017-10-06,"An Open-Label, Non-randomized, Multicenter, Ascending Dose by Age, Single- and Multiple-Dose Evaluation of the Effectiveness, Safety, and Tolerability of Oral Liquid Oxymorphone HCl Immediate-Release Oral Liquid for Acute Postoperative Pain in Pediatric Subjects",61,"Industry",NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,"North America",NA,"United States","Industry",NA,4968300,NA,NA,"Opioids",61,45,12,4,16,"Late Phase","acute","kids",19.672131147541,"yes",0.1009125,988366.75,"PROPRIETARY","kids","Non-Government","non-female","non-veterans",11.657646395868,3763.75,21.7078143190722,88.3087717741494,21.663420485514,91.1082479884139,83.9079196277558,89.2875,10.7125,"1",40655.875,"Arizona,Arkansas,Colorado,Indiana,Oklahoma,Pennsylvania,Tennessee,Texas","60,106,52,144,140,308,201,624",204.375,39.325,17.7571428571429,10.3428571428571,3955495.5,66.834375,12.8,"Before",NA,0.6,"Mixed","small",29.6345105614775,"acute","non-chronic","non-cancer","1","2","1","1","1","1","2","1","1","0","0","1","0","0","1","2","2","3",78.4875,61.95,85.86965,16.6958,54.0625,68.984375,3653575.375,83.588651133125,46141.125,10.375,878633.625,15.7875,8.76028643742275,"0","0","2","0","1","2","1","0","0","1","1","3","1","non-elderly",9.74420757812919,"kids"
"106","NCT01211340",171,"Interventional",NA,2010-09-30,2015-07-31,"The ACTIVE Intervention to Improve Hospice Care",446,"Other","United States",92,5,3,8,78,446,2010,2015,5,"North America",0,"United States","Non-Industry","Earlier 2013",4968224,"ACTIVE",0,"Non-opioids",446,409,23,14,37,NA,"pallative",NA,5.15695067264574,"yes",0.1149,701334,"PROPRIETARY","non-kids","Non-Government","non-female","non-veterans",9.34495529008618,2240,16.3708844444444,86.5721280636538,19.1841207549887,90.5094580547174,83.2023371089981,90,10,"0",37179,"Missouri,Missouri","318,318",318,40.3,20.9,8.9,2819383,69.05,11.9,"Before","0",0.6,"R","large",29.5879678888084,"non-acute","non-chronic","non-cancer","3","2","1","0","0","0","1","0","0","0","1","0","2","0","0","3","2","3",81.6,61.7,87.7113,16.2926,57.1,71.225,2714627,86.066962903,45817,8,696002,15,6.97619334002276,"0","0","2","0","2","3","1","1","0","1","0","2","0","non-elderly",11.6073246677788,"general"
"107","NCT01211600",172,"Interventional",NA,2010-06-30,2014-12-31,"Cesarean Randomized Control Trial Of Sutures vs. Staples (CROSS)",746,"Other",NA,42,44,14,58,100,NA,2010,2014,4,"North America",0,"United States","Non-Industry","Earlier 2013",4968204,"Staples, Suture",0,"Non-opioids",746,316,325,105,430,NA,"acute","female",43.5656836461126,"yes",0.1095,907038,"Mixed","non-kids","Non-Government","female","non-veterans",21.7121138570998,4501.5,20.7463960252193,87.8360589430054,21.3448632824038,90.9443625043296,86.001249916069,94.15,5.85,"1",43780,"Connecticut,Pennsylvania","41,308",174.5,37.85,27.9,26,3628810,66.7375,10.7,"Before","1",0.48,"Mixed","large",35.7579689217826,"acute","non-chronic","non-cancer","3","2","1","2","1","1","2","1","0","2","3","2","0","3","1","2","0","0",84.5,70.6,88.8622,18.5107,51.85,71.475,3529845.5,88.9351219135,57156,17,829206,10.4,11.4310443418388,"1","1","3","1","0","3","1","2","2","2","0","0","3","non-elderly",9.89045172733356,"female"
"108","NCT01211613",NA,"Interventional","N/A",2010-11-30,2013-10-31,"A Comparison of Chiropractic Manipulation Methods and Standard Medical Care for Low Back Pain",107,"Other",NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,"North America",NA,"United States","Non-Industry",NA,4968203,NA,NA,"Non-opioids",107,67,29,11,40,NA,"acute",NA,27.1028037383178,"no",0.1118,1430660,"GOVERNMENT","non-kids","Government","non-female","non-veterans",32.0949840909979,7528,19.0143552083333,87.6412767997808,19.7744137726328,89.5830868305181,84.6781146518118,94.2,5.8,"1",38560,"Pennsylvania","308",308,38.3,17.7,8.8,5732628,69.225,11.5,"Before","0",0.53,"R","small",31.8196178223866,"acute","non-chronic","non-cancer","2","2","1","2","2","0","2","0","0","0","3","0","2","0","2","3","1","1",82.2,67.1,88.7087,16.44,47.9,72.15,5571046,89.065598874,48314,17,1323261,12.2,12.1914636349471,"1","0","3","0","0","3","2","2","0","2","1","1","3","non-elderly",10.4114832611178,"general"
"109","NCT01221233",175,"Interventional",NA,2011-02-14,2011-11-22,"Lumbar Stabilization Exercises and Neuromuscular Electrical Stimulation: An Investigation of Muscle Size and Function in Older Adults With Chronic Low Back Pain",38,"Other","United States",94,6,0,6,47,34,2011,2011,0,"North America",0,"United States","Non-Industry","Earlier 2013",4967466,"Neuromuscular Electrical Stimulation, Moist Heat",0,"Non-opioids",34,32,2,0,2,NA,"chronic","elderly",5.88235294117647,"no",0.2218,212302,"GOVERNMENT","non-kids","Government","non-female","non-veterans",8.47142851173364,618,34.479,88.7155780965911,22.1477942746097,92.8085358689267,88.4755978154442,93.4,6.6,"0",50361,"Delaware","31",31,38.8,25.1,10.5,443781,73.1,9.6,"After",NA,0.52,"D","small",31.2080137092089,"non-acute","chronic","non-cancer","0","2","3","0","0","3","3","1","2","3","2","3","0","2","0","3","0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"elderly",20.8868580751487,"elderly"
"110","NCT01223365",NA,"Interventional","Phase 3",2010-10-31,2012-09-30,"A 12-Month, Open-Label Study to Evaluate the Long-Term Safety of Hydrocodone Bitartrate Extended-Release Tablets (CEP-33237) at 15 to 90 mg Every 12 Hours in Patients Who Require Opioid Treatment for an Extended Period of Time",330,"Industry",NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,"North America",NA,"United States","Industry",NA,4967302,NA,NA,"Opioids",330,260,66,4,70,"Late Phase","chronic",NA,20,"yes",0.137204,1306540.52,"PROPRIETARY","non-kids","Non-Government","non-female","non-veterans",21.537120141031,8402.64814814815,23.280701583508,87.6215610937591,22.5814707457852,92.0395167621155,85.3882203552217,89.7703703703704,10.2296296296296,"1",43259.7037037037,"Alabama,California,California,California,California,California,California,California,California,California,Florida,Florida,Florida,Florida,Florida,Georgia,Georgia,Georgia,Georgia,Illinois,Indiana,Kansas,Kentucky,Louisiana,Maryland,Massachusetts,Missouri,Missouri,Nebraska,Nevada,New Jersey,New York,North Carolina,Ohio,Ohio,Oklahoma,Oregon,Oregon,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,Rhode Island,South Carolina,South Carolina,South Carolina,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Utah","278,808,808,808,808,808,808,808,808,808,620,620,620,620,620,542,542,542,542,532,144,60,76,341,269,45,318,318,33,80,243,292,264,368,368,140,18,18,308,308,308,308,7,229,229,229,624,624,624,624,624,624,624,14",426.907407407407,39.1425925925926,23.1333333333333,10.7196078431373,6806111.14814815,64.162037037037,12.6925925925926,"Before",NA,0.570925925925926,"Mixed","large",31.7991009879116,"non-acute","chronic","non-cancer","3","2","2","2","2","2","2","1","2","1","0","2","3","1","2","1","2","2",81.2203703703704,64.337037037037,84.9511425925926,17.5679925925926,52.9055555555556,66.3856481481481,6369299.11111111,82.3217111711296,48523.5185185185,18.9230769230769,1734621.01851852,15.8203703703704,9.58435649783435,"0","0","1","0","1","1","2","0","1","2","2","3","2","non-elderly",13.1492195548989,"general"
"111","NCT01229449",176,"Interventional","Phase 3",2009-01-31,2009-09-30,"A Double-blind, 5 Parallel-group, Placebo-controlled, Randomised, Single Dose, 3-site Study to Compare the Analgesic Efficacy and Tolerability of a Combination of Ibuprofen 400 mg Plus Paracetamol 1000 mg; a Combination of Ibuprofen 200 mg Plus Paracetamol 500 mg; a Combination of Ibuprofen 400 mg Plus Codeine 25.6 mg (Nurofen Plus®); a Combination of Paracetamol 1000 mg Plus Codeine 30 mg (Panadeine® Extra) in Postoperative Adult Dental Pain Following Third Molar Extraction.",678,"Industry","United States",94,2,4,6,60,678,2009,2009,0,"North America",0,"United States","Industry","Earlier 2013",4966842,"Ibuprofen/acetaminophen, Ibuprofen/acetaminophen (higher dose), Nurofen PlusÂ®, PanadeineÂ® Extra, Placebo",1,"Non-opioids",678,635,15,28,43,"Late Phase","acute",NA,2.21238938053097,"no",0.1213,3428210,"PROPRIETARY","non-kids","Non-Government","non-female","non-veterans",10.0313270985708,10375,25.6830383233533,89.9678371268443,25.1026878645774,92.4704183608953,84.7096193249626,81.6,18.4,"0",46572,"Texas","624",624,40.1,26.5,9.3,11283353,62.425,13.7,"Before","0",0.64,"R","large",30.2773131098502,"acute","non-chronic","non-cancer","3","1","1","1","2","3","3","2","2","0","0","2","3","3","3","0","3","3",79,65.5,81.0773,17.7566,56.6,65.35,2801999,74.4968474593154,47475,25,2904687,17.3,9.43231929885351,"0","0","0","1","2","1","1","0","0","2","3","3","2","non-elderly",11.5004707188636,"general"
"112","NCT01236521",NA,"Interventional","N/A",2011-12-31,2015-12-31,"Care Management for the Effective Use of Opioids (CAMEO)",261,"U.S. Fed",NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,"North America",NA,"United States","Non-Industry",NA,4966321,NA,NA,"Opioids",261,191,54,16,70,NA,"chronic",NA,20.6896551724138,"no",0.094,626587,"GOVERNMENT","non-kids","Government","non-female","non-veterans",4.87224867605803,1818,17.9853388888889,85.9917637754567,18.5947229808069,90.5223829489921,83.0146285385389,91.3,8.7,"1",34895,"Indiana","144",144,40.5,10.9,8.4,2921032,69.55,11.8,"After","0",0.54,"R","small",26.882966396292,"non-acute","chronic","non-cancer","3","2","1","0","0","0","1","0","0","0","1","0","0","0","0","3","1","1",85.0256665939072,73.5,87.1877,14.6486,50.2,72.15,2806770,87.974002061,44445,7,580310,15.6,8.67182330071009,"1","1","2","0","0","3","1","2","0","0","0","3","1","non-elderly",8.90466388887269,"general"
"113","NCT01238536",178,"Interventional","Phase 4",2011-04-30,2015-09-30,"Multicenter Randomized Controlled Trial of Epidural Steroid Injections for Spinal Stenosis in Persons 50 and Older",400,"U.S. Fed",NA,69,26,5,31,55,NA,2011,2015,4,"North America",0,"United States","Non-Industry","Earlier 2013",4966152,"Epidural steroid with local anesthetic injection, Epidural local anesthetic injection, Epidural steroid injection, Epidural local anesthetic injection",1,"Non-opioids",400,276,105,19,124,"Late Phase","chronic","elderly",26.25,"yes",0.0831111111111111,1130122.33333333,"Mixed","non-kids","Non-Government","non-female","non-veterans",25.8951570241135,9119.8,21.9944343768173,88.1654255550224,25.810832100799,93.3292132117186,87.7062699689184,92.28,7.72,"1",47306.7,"California,California,Colorado,Massachusetts,Michigan,Minnesota,Oregon,Texas,Virginia,Washington","808,808,52,45,277,71,18,624,249,79",303.1,38.99,22.125,9.7875,6108189.7,63.6275,10.87,"After","0",0.498,"Mixed","large",36.2506167261952,"non-acute","chronic","non-cancer","3","2","1","2","2","1","2","3","3","3","2","2","2","1","2","1","1","0",89.2692558768206,80.03,87.05118,19.8329,50.86,64.9925,5744637,85.4438270928,55541.4,16.2,1133977.3,13.83,10.8173681034898,"3","2","2","2","0","1","2","1","2","1","1","2","2","elderly",7.61735101463336,"elderly"
"114","NCT01240863",NA,"Interventional","Phase 3",2010-11-30,2011-08-31,"A 12-Week, Randomized, Double-Blind, Placebo-Controlled Study to Evaluate the Efficacy and Safety of Hydrocodone Bitartrate Extended-Release Tablets (CEP-33237) at 15 to 90 mg Every 12 Hours for Relief of Moderate to Severe Pain in Patients With Osteoarthritis or Low Back Pain Who Require Opioid Treatment for an Extended Period of Time",391,"Industry",NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,"North America",NA,"United States","Industry",NA,4965978,NA,NA,"Opioids",294,220,69,5,74,"Late Phase","chronic",NA,23.469387755102,"yes",0.130248148148148,1230171.18518519,"Mixed","non-kids","Non-Government","non-female","non-veterans",19.5659219210942,7822.54794520548,23.2006978872957,87.3368792149373,22.0558204151385,92.0491915803071,85.3878646142393,90.0506849315069,9.94931506849315,"1",42482.9178082192,"Alabama,Arizona,Arizona,Arizona,California,California,California,California,California,California,California,California,California,California,California,Colorado,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Florida,Georgia,Georgia,Georgia,Illinois,Illinois,Indiana,Kansas,Kentucky,Kentucky,Louisiana,Louisiana,Maryland,Massachusetts,Missouri,Missouri,Missouri,Nebraska,Nevada,New Jersey,New York,North Carolina,Ohio,Ohio,Ohio,Ohio,Ohio,Ohio,Oklahoma,Oregon,Oregon,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,Rhode Island,South Carolina,South Carolina,South Carolina,South Carolina,South Carolina,Texas,Texas,Texas,Texas,Texas,Texas,Texas,Utah,Utah","278,60,60,60,808,808,808,808,808,808,808,808,808,808,808,52,620,620,620,620,620,620,620,620,542,542,542,532,532,144,60,76,76,341,341,269,45,318,318,318,33,80,243,292,264,368,368,368,368,368,368,140,18,18,308,308,308,308,7,229,229,229,229,229,624,624,624,624,624,624,624,14,14",403.150684931507,39.0534246575342,22.6191176470588,10.4705882352941,6461213.54794521,64.7845890410959,12.7917808219178,"Before",NA,0.57041095890411,"Mixed","small",31.4677461320985,"non-acute","chronic","non-cancer","3","2","2","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2",81.0684931506849,64.1890410958904,85.2593712328767,17.3792657534247,52.9178082191781,66.9551369863014,6063867.42465753,82.4807320162877,48197.6438356164,17.5,1604198.73972603,15.8698630136986,9.32694468947896,"0","0","1","0","1","2","2","0","0","2","1","3","2","non-elderly",12.6446188078722,"general"
"115","NCT01248468",179,"Interventional","Phase 4",2010-11-30,2011-03-31,"A Multi-center, Randomized, Double-blind, Parallel-group Single-dose, Placebo-controlled Study Comparing the Efficacy and Safety of Acetaminophen, Aspirin and Caffeine With Sumatriptan in the Acute Treatment of Migraine.",752,"Industry","United States",79,15,6,21,82,752,2010,2011,1,"North America",0,"United States","Industry","Earlier 2013",4965400,"Aspirin, acetaminophen and caffeine, Sumatriptan, Placebo",1,"Non-opioids",752,596,115,41,156,"Late Phase","acute",NA,15.2925531914894,"yes",0.131923076923077,1726934.30769231,NA,"non-kids",NA,"non-female","non-veterans",34.1645850600344,9293.1,22.8274763093853,86.1305196577779,21.6317212352364,92.4208922324526,85.6337283944452,89.915,10.085,"1",42464.45,"California,California,Florida,Florida,Florida,Florida,Florida,Florida,Illinois,Michigan,Missouri,New York,New York,North Carolina,Ohio,South Carolina,Tennessee,Texas,Utah,Washington","808,808,620,620,620,620,620,620,532,277,318,292,292,264,368,229,201,624,14,79",441.3,39.155,24.9263157894737,11.2473684210526,7369638.75,64.48125,12.475,"Before",NA,0.5585,"Mixed","large",31.9308353168236,"acute","non-chronic","non-cancer","3","2","2","3","2","2","1","1","2","2","1","1","3","2","2","1","2","2",81.445,64.93,85.76068,17.433025,52.415,66.91125,6920429.5,82.3560624518,47274,18.4210526315789,1999269.25,15.59,9.55393731697964,"0","0","2","0","1","2","2","0","0","2","2","3","2","non-elderly",13.2690924831673,"general"
"116","NCT01250418",180,"Interventional",NA,2010-08-31,2012-05-31,"A Comparison Between the Correlation of the Bispectral Index Versus Snap Index With the Observer's Assessment of Alertness and Sedation (OAA/S) Scale During a Sedation Regimen With and Without Ketamine",25,"Other","United States",76,20,4,24,100,25,2010,2012,2,"North America",0,"United States","Non-Industry","Earlier 2013",4965252,"Ketamine group",1,"Non-opioids",25,19,5,1,6,NA,"acute",NA,20,"no",0.142,1813590,"NON-PROFIT","non-kids","Non-Government","non-female","non-veterans",45.6900602164346,10460,21.7419085106383,86.7042844980527,22.1034066712746,91.6393688615911,85.4066304066304,92.6,7.4,"1",38573,"Illinois","532",532,38.4,43,17.1,5388066,65.175,10.9,"Before","1",0.51,"D","small",35.1771599850269,"acute","non-chronic","non-cancer","0","2","2","3","3","1","1","1","1","1","2","0","3","3","2","2","1","1",79.9,65.2,87.2843,19.2183,47.8,68.75,5297593,85.160547725,50728,26,1838731,14.1,6.03837995473793,"0","0","2","1","0","2","2","1","1","3","2","2","0","non-elderly",14.3168047504798,"general"
"117","NCT01270659",182,"Interventional","Phase 3",2011-05-31,2014-10-31,"Fentanyl Administered Intraorally for Rapid Treatment of Orthopedic Pain: The FAIRTOP II Trial",60,"Other","United States",63,32,5,37,43,60,2011,2014,3,"North America",0,"United States","Non-Industry","Earlier 2013",4963701,"Fentanyl, Fentanyl, Oxycodone/acetaminophen, oxycodone/acetaminophen",1,"Opioids",60,38,19,3,22,"Late Phase","acute",NA,31.6666666666667,"no",0.0728,286356,"PROPRIETARY","non-kids","Non-Government","non-female","non-veterans",2.61575566952378,1418,23.5663274509804,90.6048286733593,19.3788545037197,90.3825205041924,82.2039364279145,85.7,14.3,"1",35296,"Oklahoma","140",140,40.9,26.9,21.5,1749464,68.825,14,"After","0",0.66,"R","small",25.838855282203,"acute","non-chronic","non-cancer","1","2","0","0","0","2","3","0","0","0","0","0","0","3","0","3","3","3",83.650102186435,71.3,86.1069,15.9697,53.7,69.425,1672350,83.107396982,48455,9,272021,13.9,4.78924714468882,"1","1","2","0","1","2","0","0","0","1","0","2","0","non-elderly",7.17448044419265,"general"
"118","NCT01271855",183,"Interventional","Phase 4",2009-07-22,2011-09-29,"CRAMPS Trial: Controlled Randomized Trial Assessing Maternal Post-partum Pain With Suppositories",100,"Other","United States",49,13,38,51,100,100,2009,2011,2,"North America",0,"United States","Non-Industry","Earlier 2013",4963609,"Belladonna and opioid suppository, Glycerin Suppository",1,"Opioids",100,49,13,28,51,"Late Phase","acute","female",13,"yes",0.142,1813590,"Mixed","non-kids","Non-Government","female","non-veterans",45.6900602164346,10460,21.7419085106383,86.7042844980527,22.1034066712746,91.6393688615911,85.4066304066304,92.6,7.4,"0",38573,"Illinois,Illinois","532,532",532,38.4,43,17.1,5388066,65.175,10.9,"Before","0",0.51,"D","small",35.1771599850269,"acute","non-chronic","non-cancer","2","1","2","3","3","1","1","1","1","1","2","0","3","3","2","2","1","1",79.9,74.2,87.2843,19.2183,50.1,69.125,663836,85.795797754321,52870,23,1838731,13.2,6.03837995473793,"0","1","2","1","0","2","0","1","2","2","2","1","0","non-elderly",14.3168047504798,"female"
"119","NCT01280591",185,"Interventional","Phase 3",2010-10-31,2011-02-28,"A Multicenter, Randomized, Double-Blind, Parallel Group Trial Assessing the Efficacy of Naproxen Sodium and Diphenhydramine Combination in Postsurgical Dental Pain With Phase Advanced Sleep",712,"Industry",NA,89,4,7,11,56,NA,2010,2011,1,"North America",0,"United States","Industry","Earlier 2013",4962937,"Naproxen sodium 440 mg / DPH 50 mg (BAY98-7111), Naproxen sodium 220 mg / DPH 50 mg (BAY98-7111), Naproxen sodium 440 mg (BAYH6689), DPH 50 mg",1,"Non-opioids",712,634,27,51,78,"Late Phase","acute","kids",3.79213483146067,"yes",0.0666,1732529.5,NA,"kids",NA,"non-female","non-veterans",12.9552907511195,5974.5,24.3950849511503,89.2398523990309,23.7788973226473,94.3715405082215,87.4852544562023,85.95,14.05,"0",44162,"Texas,Utah","624,14",319,39.85,26.5,9.3,6208437,67.125,10.8,"Before",NA,0.64,"R","large",32.6611018288079,"acute","non-chronic","non-cancer","3","2","0","1","1","3","3","2","3","3","0","2","2","3","2","2","1","3",84.45,66.4,85.9063,18.925,64.45,68.9125,5489356,80.819257054,51983.5,31,1465698,14.2,10.8907354149896,"1","0","2","1","3","2","2","0","1","3","1","2","3","non-elderly",6.23122398203122,"kids"
"120","NCT01298765",NA,"Interventional","Phase 3",2011-03-31,2012-08-31,"A 52-Week, Open Label, Longterm Treatment Evaluation of the Safety and Efficacy of BEMA® Buprenorphine in Subjects With Moderate to Severe Chronic Pain",302,"Industry",NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,"North America",NA,"United States","Industry",NA,4961553,NA,NA,"Opioids",302,237,58,7,65,"Late Phase","chronic",NA,19.205298013245,"yes",0.12285625,1521131.125,NA,"non-kids",NA,"non-female","non-veterans",25.5387987800413,8345.23076923077,23.3161848220044,87.350843225222,22.7685411881263,92.5269883681166,85.8884945633056,89.8,10.2,"1",43544.1923076923,"Alabama,Alabama,Arizona,California,California,California,California,Colorado,Florida,Florida,Florida,Florida,Georgia,Illinois,Indiana,Kansas,Massachusetts,Nevada,New York,North Carolina,North Carolina,Pennsylvania,Texas,Texas,Utah,Utah","278,278,60,808,808,808,808,52,620,620,620,620,542,532,144,60,45,80,292,264,264,308,624,624,14,14",391.807692307692,39.0307692307692,22.895652173913,11.1086956521739,6651033.07692308,63.9653846153846,12.4846153846154,"After","0",0.561153846153846,"Mixed","large",32.3763637637415,"non-acute","chronic","non-cancer","3","2","2","2","2","2","2","1","2","2","1","2","2","1","2","1","2","2",87.4208653254453,77.5692307692308,85.3038730769231,17.9316115384615,53.2115384615385,65.4394230769231,6249358.53846154,83.2645194645,49381.3076923077,24.0434782608696,1679708.80769231,15.1230769230769,9.42393821697526,"2","2","1","1","1","1","2","0","1","2","2","2","2","non-elderly",11.9518911180801,"general"
"121","NCT01301105",186,"Interventional",NA,2005-10-31,2007-04-30,"The Effects of Mindfulness Training on Pain Regulation, Negative Affect, Attention, and Social Stress.",80,"Other",NA,82.5,7,10.5,17.5,82.5,NA,2005,2007,2,"North America",0,"United States","Non-Industry","Earlier 2013",4961375,"Mindfulness Based Stress Reduction (MBSR), Health Enhancement Program (HEP)",0,"Non-opioids",57,47,4,6,10,NA,"acute","healthy",7.01754385964912,"no",0.0641,371200,"GOVERNMENT","non-kids","Government","non-female","non-veterans",9.88562303133289,2838,15.7519324561403,85.1892391178848,15.7958665281145,90.5308388031348,85.0334933555034,94.3,5.7,"1",31351,"Wisconsin","96",96,38.4,19,8.2,2725296,66.1,9.5,"Before","0",0.45,"R","small",30.1959597752958,"acute","non-chronic","non-cancer","1","1","0","0","0","0","0","0","0","1","3","0","0","0","0","2","0","0",84.2,71.8,90.4,25,57,71.1,868858,91.184536113203,44650,2,344384,10.2,5.85443389695935,"1","1","3","3","2","3","0","3","0","0","0","0","0","non-elderly",6.05132939510076,"general"
